train_batch,test_batch,mmd_score,mean_regret,median_regret,max_regret,num_queries,same_batch
10,12,0.04252175986766815,23.99440325108671,1.3986486946519439,919.9120879120879,100,False
10,13,0.023699358105659485,33.08380448191218,1.3799485581480206,2958.040404040404,100,False
10,14,0.02191665768623352,30.12065072127996,1.393146878534426,2008.0696202531644,100,False
10,15,0.026666803285479546,8.361783379999338,1.4263576672461655,402.50321022883173,100,False
10,16,0.04792853072285652,188.26474656446737,1.2896753638458458,18478.141732283464,100,False
10,17,0.025742579251527786,6.387141167224928,1.430884732225548,102.9177355909013,100,False
10,18,0.019557354971766472,3.3852810288433814,1.2867195578788848,45.93670886075949,100,False
10,19,0.02810361608862877,26.224964076226893,1.2752052796386297,1900.372549019608,100,False
10,20,0.018475119024515152,10.792600622605887,1.387154219342575,527.6708172946071,100,False
10,21,0.018284868448972702,17.024257855319277,1.294415021665864,869.4105011933175,100,False
10,22,0.04491898790001869,198.79492422295604,1.193655063126766,12324.666666666666,100,False
10,23,0.037405677139759064,7.268242949955729,1.2531419084567015,118.94894102545817,39,False
11,0,0.03546730428934097,7.373241791201423,1.3330014159885062,174.57607987844585,100,False
11,1,0.033796556293964386,15.254186454377955,1.3182692446161617,1102.3105263157895,100,False
11,2,0.04328189790248871,14.172420705917652,1.3538890443360294,706.5,100,False
11,3,0.03605247288942337,42.25175002705778,1.3734349446203615,3142.0909090909095,100,False
11,4,0.02220160886645317,4.230187346717395,1.183414027355013,253.55555555555557,100,False
11,5,0.02755451202392578,4.252951422585223,1.226942632987001,268.79545454545456,100,False
11,6,0.015114568173885345,8.197510381563223,1.46875,200.87692307692308,100,False
11,7,0.03847533464431763,14.175996973712179,1.31626066556062,1176.842105263158,100,False
11,8,0.01735740154981613,3.171566361913619,1.2276597980400132,80.39664326673056,100,False
11,9,0.027644772082567215,27.036095965392647,1.260561966267652,1340.983870967742,100,False
11,10,0.022897176444530487,7.10121329310797,1.3650526627683721,479.9245283018868,100,False
11,11,0.0,3.5758296518389354,1.178490509093842,196.8892215568862,100,True
11,12,0.04974876344203949,53.180634112281076,1.2542863109817108,3419.0298507462685,100,False
11,13,0.038233883678913116,3.4233134546179116,1.2633402175136335,36.60578453529376,100,False
11,14,0.018146580085158348,11.836523746599028,1.3304101838755304,851.539033457249,100,False
11,15,0.043402671813964844,2.695926020337846,1.4332457841969806,29.383720930232563,100,False
11,16,0.06803271919488907,20.24368202189298,1.224160351590974,1526.716535433071,100,False
11,17,0.023298071697354317,3.700577796070393,1.2500723805804856,199.25,100,False
11,18,0.027401253581047058,8.552823850966917,1.416072755032911,504.63291139240505,100,False
11,19,0.02906014397740364,19.69956494883866,1.2527310441847779,1421.872549019608,100,False
11,20,0.025195224210619926,3.186288835934556,1.24375,54.8616985565626,100,False
11,21,0.016582796350121498,9.700929812597133,1.2876629211906856,654.1196075065797,100,False
11,22,0.033324647694826126,88.42887424889297,1.2716602120140115,6425.086956521739,100,False
11,23,0.043698884546756744,4.380533441580023,1.1777827831231087,111.49253731343282,39,False
12,0,0.02025098353624344,5.061581993851651,1.19845120252614,157.36672454959844,100,False
12,1,0.0213216170668602,7.667789079247258,1.2629843530973535,221.43087681549218,100,False
12,2,0.02870391309261322,13.80762002795267,1.4357002675768769,706.5,100,False
12,3,0.03241164982318878,24.758830347908667,1.267325948441222,1966.9772727272727,100,False
12,4,0.02415352687239647,436.2707384913556,1.2798825882169442,43167.49367088608,100,False
